A,label
개념만 가져오면 돼요., 1
자신에게 콩깍지가 씌였나봐요., 1
친구들과 같이 놀러가세요., 1
나들이 가보세요., 1
하늘을 보고 웃어보세요., 1
오늘 일찍 주무세요., 1
푹 쉬세요., 1
고생 많았어요., 1
피곤했나봐요., 1
오늘은 약간의 변화를 줘보세요., 1
맛나게 드세요., 1
맛나게 드세요., 1
항상 청결하게 관리하세요., 1
내일 보면 될 거예요., 1
설마 기억 못하시는 거예요?, 1
습관을 들여보세요., 1
옷이요., 1
오늘은 예능이요., 1
숨 쉴만 했으면 좋겠네요., 1
소원을 비세요., 1
제 얼굴 보셨나봐요., 1
축하드려요., 1
감기 조심하세요., 1
개념만 가져오면 돼요., 1
오늘도 고생이 많으시네요., 1
오늘 강추위래요., 1
다른 곳에 쓰려고 운을 아껴뒀나봐요., 1
다른 곳에 쓰려고 운을 아껴뒀나봐요., 1
그런 날이 있죠., 1
정신 노동을 했나 봐요., 1
맛있는 거 드세요., 1
맛있는 거 드세요., 1
맛있는 거 드세요., 1
맛있는 거 드세요., 1
미스트나 가습기  젖은 수건 등을 사용해보세요., 1
바빠도 힘내세요!, 1
핑계보다 솔직하게 말해보세요., 1
하나씩 하나씩 해보세요., 1
하나씩 하나씩 해보세요., 1
많이 긴장되겠어요., 1
마스크 쓰세요., 1
오늘은 바지가 좋을거 같아요., 1
침대와 한몸이 되어 푹 쉬세요., 1
피부관리까지 하시다니!, 1
내일의 시작이죠., 1
광합성 추천합니다., 1
각질제거를 해보세요., 1
각질제거를 해보세요., 1
맛있는거 드세요., 1
조금씩 변화를 줘보세요., 1
마스크 착용 하시고 외출하세요., 1
소소한 행복을 느껴보세요., 1
소소한 행복을 느껴보세요., 1
월급날을 생각하며 참아보세요., 1
내일의 시작이죠., 1
마스크 착용 하시고 외출하세요., 1
작은것에 감사하는 마음을 가져보세요., 1
조금씩 변화를 줘보세요., 1
라디오를 들으며 여유를 가져보세요., 1
내일도 평온하길 바라요., 1
응원합니다!, 1
인간 관계가 제일 힘든 거 같아요., 1
저도요., 1
그럴 수 있을 거예요., 1
그럴 수 있을 거예요., 1
왜 그럴까요?, 1
저도 좋아요., 1
아침마다 하는 고민이죠., 1
뭘 먹든 맛있게 드세요!, 1
내일은 나을 거예요., 1
맛있는 거 드세요., 1
한적한 시골에서 하늘을 올려봐보세요., 1
건강한 식단이네요., 1
아무 생각 하지 말고 쉬세요., 1
건강에도 좋겠네요., 1
집에서 쉬는 시간도 필요해요., 1
달리세요!, 1
생각들을 정리하게 좋겠네요., 1
학교 다닐 때가 좋은 거예요., 1
축하합니다., 1
도전 응원합니다., 1
도전 응원합니다., 1
잘 먹고 잘 싸면 돼요., 1
스트레스 받지 마세요., 1
스트레스 받지 마세요., 1
잘 먹고 잘 싸면 돼요., 1
오래된 건 오래된 대로 매력이 있죠., 1
오래된 건 오래된 대로 매력이 있죠., 1
온전한 이해는 없어요., 1
떨리는 감정은 그 자체로 소중해요., 1
많이 좋아했던 사람인가봐요., 1
마음의 양식을 채우길 바랄세요., 1
득템했길 바라요., 1
맛있게 드세요., 1
좋은 식습관이에요., 1
로맨틱한 여행이네요., 1
로맨틱한 여행이네요., 1
해주세요., 1
안갈거예요., 1
한푼 두푼 모아서 사보세요., 1
아무래도 그렇겠죠., 1
한푼 두푼 모아서 사보세요., 1
위험할 것 같아요., 1
아무래도 그렇겠죠., 1
위험할 것 같아요., 1
세수하고 오세요., 1
공기정화식물도 좋을 거예요., 1
조금만 더 기다려주세요., 1
삼재인가봐요., 1
삼재인가봐요., 1
사주를 한번 봐봐요., 1
내년이라고 별 수 있겠어요., 1
사주를 한번 봐봐요., 1
내년이라고 별 수 있겠어요., 1
가장 중요한 목표네요., 1
지난 계절 옷을 잘 정리해 보세요., 1
아직 월급날이 멀었어요., 1
아직 월급날이 멀었어요., 1
옷은 사도 사도 모자라요., 1
감기 조심 하세요., 1
지난 계절 옷을 잘 정리해 보세요., 1
좋은 일이길 바랍니다., 1
일기예보 확인해보세요., 1
완전 좋죠., 1
전 술을 마시지 못해요., 1
전 술을 마시지 못해요., 1
완전 좋죠., 1
몇 번 안해먹고 둘 거면 그냥 사 드세요., 1
몇 번 안해먹고 둘 거면 그냥 사 드세요., 1
근처 카페에서 드셔보세요., 1
완벽한 사람은 없고 완벽할 수도 없어요., 1
완벽한 사람은 아무도 없어요., 1
완벽한 사람은 아무도 없어요., 1
완벽한 사람은 없고 완벽할 수도 없어요., 1
축하해요!, 1
능력이라면 능력이겠죠., 1
다른 일을 해보세요., 1
웃을 때까지 이야기해 보죠, 1
이제 일어날 때예요., 1
선생님께 도움을 청해보세요., 1
친구들과 잘 어울려보세요., 1
맛있을거 같아요., 1
이렇게 고민하게 만들려고 그랬나봐요., 1
뇌세포에 에너지를 공급하려는 자연스러운 현상이에요. 에너지가 부족한가봐요., 1
미래의 배우자가 달라져요., 1
전공에 관심이 많은가봐요., 1
조금 더 생각해 보세요., 1
평소의 행실을 되돌아보세요., 1
잘하니까 그럴 거 같아요., 1
남에게 피해주지 않는 건 기본이죠., 1
그 이유를 찾는 과정이 되겠네요., 1
바쁜 상황일 수도 있어요., 1
쇼핑을 줄여보세요., 1
잘하니까 그럴 거 같아요., 1
노력하고 있는 중입니다., 1
노력하고 있는 중입니다., 1
즐겁게 속아주세요., 1
성장을 위한 비판의 말로 받아들여보세요., 1
살아있음 자체로 의미가 있으니까요., 1
합격하는 곳이 있을 거예요., 1
나한테 맞는 공부 방법 찾는 게 시급하네요., 1
그러니까 싸우는 거예요., 1
먼저 고백을 해보세요., 1
다른 사람도 그럴 거예요., 1
슬프네요., 1
친구를 사귀어 보세요., 1
서로 다르게 태어난 이유는 저마다의 목소리를 내기 위해서예요. 자신의 목소리를 들어주세요., 1
더 열심히 노력하겠습니다., 1
이렇게 고민하게 만들려고 그랬나봐요., 1
이렇게 고민하게 만들려고 그랬나봐요., 1
이렇게 고민하게 만들려고 그랬나봐요., 1
이렇게 고민하게 만들려고 그랬나봐요., 1
생각이 너무 많아서 그런 것 같습니다., 1
열심히 하면 할 수 있을 거예요., 1
바쁜 상황일 수도 있어요., 1
따뜻하게 입으세요., 1
좋은 도구죠., 1
좋은 도구죠., 1
친구를 사귀어 보세요., 1
혼자가 아니에요., 1
자신감을 가져도 돼요., 1
다음달에는 조금 줄여보세요., 1
저도 타고 싶어요., 1
저도 타고 싶어요., 1
지금 성격도 좋아요., 1
절대 아니죠., 1
절대 아니죠., 1
무시하세요., 1
무시하세요., 1
만들어서 먹는 기쁨이죠., 1
만들어서 먹는 기쁨이죠., 1
차근차근 계획을 세워보세요., 1
채널을 돌려보세요., 1
잠시 휴식을 취해보세요., 1
마음에 따라 얼마든지 바뀔 수 있어요., 1
흥미를 가져보세요., 1
이제부터 일이 잘 풀릴 거예요., 1
저도 드라마 좋아해요., 1
저도 드라마 좋아해요., 1
인생을 알아가고 있군요., 1
계속 좋지 않으면 병원에 가보세요., 1
억지로라도 웃어보세요!, 1
메모하는 습관을 들여보세요., 1
메모하는 습관을 들여보세요., 1
30분씩 일찍 자는 습관을 들여보세요., 1
잠이 최고의 보약이에요. 노력해보세요., 1
그럴 때가 있죠., 1
건강에 좋은 습관이네요., 1
무서운 세상이죠., 1
바로 저입니다., 1
바로 저입니다., 1
원하는 게 점점 많아지는 세상이에요., 1
원하는 게 점점 많아지는 세상이에요., 1
순간 실수할 수 있겠다 판단되면 용서하고 기회를 주세요., 1
현재를 즐기세요!, 1
올려달라고 말해보세요., 1
알바해보세요., 1
필요하다면요., 1
기분 좋겠어요., 1
올려달라고 말해보세요., 1
알바해보세요., 1
올려달라고 말해보세요., 1
올려달라고 말해보세요., 1
저는 돈이 없어요., 1
지금 그러고 있어요., 1
타이밍이 안 맞았나봐요., 1
은근 티를 내보세요., 1
왜 늦는 건지 대화해보세요., 1
서로를 향한 감정도 좋았겠죠., 1
자신을 먼저 키우세요., 1
은근 티를 내보세요., 1
현실의 벽에 부딪혔나봐요., 1
철 들고 공부하세요., 1
집에 도움이 되려고 노력해보세요., 1
철 들고 공부하세요., 1
주소 알려주세요., 1
용기를 내세요., 1
다음에는 우산에 이름이랑 연락처를 적어보세요., 1
주변에서 우산을 빌려보세요., 1
다음에는 우산에 이름이랑 연락처를 적어보세요., 1
주변에서 우산을 빌려보세요., 1
다음에는 우산에 이름이랑 연락처를 적어보세요., 1
용기를 내세요., 1
다음에는 우산에 이름이랑 연락처를 적어보세요., 1
한번 말해보세요., 1
우산 같은 사람이네요., 1
한번 말해보세요., 1
원하는 것을 분명하게 요구하세요., 1
멋진 말이네요., 1
멋진 말이네요., 1
우연이 필연이 되기도 합니다., 1
마음의 병이 조금씩 나아지길 바랍니다., 1
힘들 때 같이 있는 거요., 1
힘들 때 같이 있는 거요., 1
힘들 때 같이 있는 거요., 1
운동할 때 조심하세요., 1
꾸준한게 제일 힘들어요. 습관으로 만들어보세요., 1
꾸준한게 제일 힘들어요. 습관으로 만들어보세요., 1
고생했어요., 1
남들이 안 하는 걸 도전해보세요., 1
저 말씀이신가요?, 1
남들이 안 하는 걸 도전해보세요., 1
건강 생각해서 꾸준히 하세요., 1
고생했어요., 1
운동할 때 조심하세요., 1
식이요법이랑 같이 병행해보세요., 1
식이요법이랑 같이 병행해보세요., 1
건강 생각해서 꾸준히 하세요., 1
좋은 곳으로 갈 수 있도록 인도해줄 거예요., 1
구두로 멋을 내보세요., 1
구두로 멋을 내보세요., 1
저는 있다고 믿어요., 1
좋은 운명도 있을거예요., 1
저는 있다고 믿어요., 1
인연인가 봐요., 1
인연인가 봐요., 1
귀엽겠네요., 1
세상에서 제일 귀엽죠!, 1
울적.... 우울할땐.... 울면, 1
울적.... 우울할땐.... 울면, 1
거리를 걸어보세요., 1
소리를 크게한번 질러보세요., 1
걷다보면 조금 정리가 될 거예요., 1
에너지가 필요한 순간이네요., 1
상대방도 미소짓게 해주세요., 1
지금 당장 거울 앞에 서 보세요., 1
거울을 보면서 얼굴 망가뜨리기 놀이 해 보신 적 있으세요? 의외로 재미 있어요., 1
웃으면 복이와요., 1
억지로라도 웃어보세요!, 1
재미 있어하실 줄 알았어요., 1
슈퍼우먼이 되려고 하지 마세요., 1
커피향 좋겠네요., 1
커피향 좋겠네요., 1
그냥 배워도 돼요., 1
위로해 드립니다., 1
너무 이뻐요., 1
너무 이뻐요., 1
까아 축하해요, 1
내 집에 한 걸음 더 다가갔네요., 1
축하합니다., 1
축하합니다., 1
까아 축하해요, 1
자신의 능력이 저평가되어있는 건 아닌지 확인해보세요., 1
야근 수당을 챙겨보세요., 1
월급을 올려달라고 당당하게 말씀해보세요., 1
쇼핑을 줄여보세요., 1
월급을 올려달라고 당당하게 말씀해보세요., 1
큰일이네요., 1
회사에서 꼼수를 쓰는 건 아닌지 확인해보세요., 1
돈을 얼른 모아야할 이유가 생겼네요., 1
돈을 얼른 모아야할 이유가 생겼네요., 1
돈을 얼른 모아야할 이유가 생겼네요., 1
돈을 얼른 모아야할 이유가 생겼네요., 1
길은 항상 막히는 것 같아요., 1
길은 항상 막히는 것 같아요., 1
친구가 예민해서 잘 못 챙겼나봐요., 1
안 본 웹툰이 있는지 먼저 물어보고싶네요., 1
안 본 웹툰이 있는지 먼저 물어보고싶네요., 1
위기이면서 기회일 거예요., 1
제가 위로 많이 해드릴게요., 1
제가 있잖아요., 1
제가 있잖아요., 1
스트레스 받는 일이 많았나봅니다., 1
스트레스 받는 일이 많았나봅니다., 1
증명자료를 가지고 손해배상을 청구하세요., 1
이웃으로부터 고통받고 있나봐요., 1
신고하세요., 1
좋은 생각입니다., 1
좋은 생각입니다., 1
좋은 곳에서 일하시나봐요., 1
심호흡을 해보세요., 1
기분전환을 해보세요., 1
놀랐나봐요., 1
시원하게 지르고 오세요., 1
화장실 가세요., 1
파이팅!, 1
부모님께 도움을 청해보세요., 1
은퇴 설계 해보세요., 1
은퇴 설계 해보세요., 1
인생이 꽤 기니까요., 1
인생이 꽤 기니까요., 1
괜찮을 거예요., 1
음, 1
네, 1
인생은 욕망이지 의미가 아니에요., 1
봉사활동도 좋을 거예요., 1
봉사활동도 좋을 거예요., 1
증명하는 게 쉽지 않겠어요., 1
증명하는 게 쉽지 않겠어요., 1
벌 받을 거예요., 1
벌 받을 거예요., 1
칭찬이네요., 1
칭찬이네요., 1
칭찬이네요., 1
칭찬이네요., 1
하고싶었던 일을 글로 적어보세요. 생각이 정리될 거예요., 1
하고 싶은 걸 찾아보세요., 1
가벼운 산책을 해보세요., 1
가벼운 산책을 해보세요., 1
하고싶었던 일을 글로 적어보세요. 생각이 정리될 거예요., 1
의자를 바꿔보세요., 1
의자를 바꿔보세요., 1
저도 궁금해요., 1
행운을 빌게요!, 1
행운을 빌게요!, 1
잘 가고 있을 거예요., 1
잘 가고 있을 거예요., 1
당연한 거예요., 1
목소리는 역시 저음이죠., 1
소비 조절을 못하면 없애는 것도 방법이 될 거예요., 1
좋은 말만 해주세요., 1
지금도 늦지 않았어요., 1
좋은 말만 해주세요., 1
신경쓰지 마세요., 1
저요!, 1
저요!, 1
현재를 즐기면서 행복하게 사세요., 1
간단한 견과류나 과일을 먹어보세요., 1
치과에 가보세요., 1
어서 치과에 가보세요., 1
욕해 주세요., 1
네 잘생겼어요., 1
여유는 마음 가짐에 있어요., 1
잠깐 핸드폰 게임 하시면 올거예요., 1
그래서 우리는 꿈을 꾸죠., 1
직장 스트레스 심하겠네요., 1
치과에 가보세요., 1
돈은 쓴만큼 또 생긴다고 하던데요., 1
위기이면서 기회일 거예요., 1
내가 있는 곳 그 자리에서 만족하는 것이 중요해요., 1
별거 아니지 않아서 그래요., 1
지도 어플을 실행해보세요., 1
지도 어플을 실행해보세요., 1
딴짓 중입니다, 1
잇몸약 챙겨드시거나 치과 가보세요., 1
잘 될 거예요., 1
서툰 애정표현일 수도 있어요., 1
행동할 때인 것 같네요. 응원해요., 1
탈모 관리 해보세요., 1
이번에는 안 그러면 돼요., 1
여행을 떠나세요., 1
이야기를 해보세요., 1
하늘 보고 한 번 웃어봐요. 기분이 바뀔 거예요., 1
행복은 마음 가짐에 있어요., 1
우리는 태어날 때부터 늙어가고 있어요., 1
노력하겠습니다., 1
매력있는 사람인가봐요., 1
점점 치열해지는 것 같아요., 1
좌절하지마세요., 1
좌절하지마세요., 1
나를 포장하는게 쉽지 않죠., 1
나를 포장하는게 쉽지 않죠., 1
위로봇이요., 1
위로봇이요., 1
앞머리로 가리세요., 1
앞머리로 가리세요., 1
다른 이모티콘을 이용해주세요., 1
